"City","quadrat","species","count","TraitName","value"
"Edmonton",1,"Geranium richardsonii",1,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",18.2220011470313
"Edmonton",1,"Geranium richardsonii",1,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",18.2220011469733
"Edmonton",1,"Geranium richardsonii",1,"Plant height vegetative",0.192
"Edmonton",1,"Ginkgo biloba",4,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",26.9391658064446
"Edmonton",1,"Ginkgo biloba",4,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",18.0505415162455
"Edmonton",1,"Ginkgo biloba",4,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",15.3482719706018
"Edmonton",1,"Ginkgo biloba",4,"Leaf petiole length",4.12394615384615
"Edmonton",1,"Ginkgo biloba",4,"Leaf thickness",0.3006
"Edmonton",1,"Ginkgo biloba",4,"Plant height vegetative",33.9
"Edmonton",1,"Ginkgo biloba",4,"Stem diameter",4
"Edmonton",1,"Glechoma hederacea",2,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",36.025059908
"Edmonton",1,"Glechoma hederacea",2,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",36.3914036309611
"Edmonton",1,"Glechoma hederacea",2,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",35.6156345682702
"Edmonton",1,"Glechoma hederacea",2,"Leaf petiole length",4.499695
"Edmonton",1,"Glechoma hederacea",2,"Leaf thickness",0.0746666666666667
"Edmonton",1,"Glechoma hederacea",2,"Plant height generative",0.2
"Edmonton",1,"Glechoma hederacea",2,"Plant height vegetative",0.391486486486486
"Edmonton",1,"Glechoma hederacea",2,"Root/shoot ratio",0.456677451227958
"Edmonton",1,"Glechoma hederacea",2,"Seed number per flower",4
"Edmonton",1,"Glechoma hederacea",2,"Seed number per inflorescence (total, fertile, infertile)",4
"Edmonton",1,"Glechoma hederacea",2,"Stem diameter",0.001148
"Edmonton",1,"Glyceria borealis",1,"Plant height vegetative",1
"Edmonton",1,"Glyceria grandis",3,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",37.85
"Edmonton",1,"Glycyrrhiza lepidota",2,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",15.0467289719626
"Edmonton",1,"Glycyrrhiza lepidota",2,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",15.046728972
"Edmonton",1,"Glycyrrhiza lepidota",2,"Leaf thickness",0.2
"Edmonton",1,"Glycyrrhiza lepidota",2,"Plant height vegetative",1.2192
"Edmonton",1,"Gnaphalium uliginosum",2,"Plant biomass and allometry: Seed number per plant",55000
"Edmonton",1,"Gnaphalium uliginosum",2,"Plant height vegetative",0.136666666666667
"Edmonton",1,"Gnetum gnemon",1,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",14.36
"Edmonton",1,"Gnetum gnemon",1,"Plant height vegetative",15
"Edmonton",1,"Grindelia squarrosa",2,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",10.01001001001
"Edmonton",1,"Grindelia squarrosa",2,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",8.5078908
"Edmonton",1,"Grindelia squarrosa",2,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",15.3517620813545
"Edmonton",1,"Grindelia squarrosa",2,"Leaf thickness",0.304333333333334
"Edmonton",1,"Gymnocarpium dryopteris",4,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",57.8274954810504
"Edmonton",1,"Gymnocarpium dryopteris",4,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",71.336
"Edmonton",1,"Gymnocarpium dryopteris",4,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",47.8596992343079
"Edmonton",1,"Gymnocarpium dryopteris",4,"Leaf petiole length",18.75
"Edmonton",1,"Gymnocarpium dryopteris",4,"Leaf thickness",0.0903
"Edmonton",1,"Gymnocarpium dryopteris",4,"Plant height generative",0.25
"Edmonton",1,"Gymnocarpium dryopteris",4,"Plant height vegetative",0.232083333333333
"Edmonton",1,"Gypsophila paniculata",2,"Plant height generative",0.8
"Edmonton",1,"Gypsophila paniculata",2,"Plant height vegetative",0.725
"Edmonton",1,"Helianthus annuus",3,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",11.5501154084962
"Edmonton",1,"Helianthus annuus",3,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",21.348
"Edmonton",1,"Helianthus annuus",3,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",19.3447326295224
"Edmonton",1,"Helianthus annuus",3,"Leaf thickness",0.299
"Edmonton",1,"Helianthus annuus",3,"Plant height generative",2
"Edmonton",1,"Helianthus annuus",3,"Plant height vegetative",2.481104
"Edmonton",1,"Helianthus annuus",3,"Root/shoot ratio",0.230001087162652
"Edmonton",1,"Helianthus annuus",3,"Seed number per inflorescence (total, fertile, infertile)",564.285714285714
"Edmonton",1,"Helianthus giganteus",1,"Plant height vegetative",3
"Edmonton",1,"Helianthus laetiflorus",1,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",7.89389156285
"Edmonton",1,"Helianthus maximiliani",1,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",6.34920634920635
"Edmonton",1,"Helianthus maximiliani",1,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",11.06729474
"Edmonton",1,"Helianthus maximiliani",1,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",6.3492063492
"Edmonton",1,"Helianthus maximiliani",1,"Leaf thickness",0.45
"Edmonton",1,"Helianthus maximiliani",1,"Plant height generative",1.038
"Edmonton",1,"Helianthus maximiliani",1,"Plant height vegetative",1.061
"Edmonton",1,"Helianthus nuttallii",1,"Plant height vegetative",3.048
"Edmonton",1,"Heracleum sphondylium",1,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",21.3831920787427
"Edmonton",1,"Heracleum sphondylium",1,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",16.27573125
"Edmonton",1,"Heracleum sphondylium",1,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",18.7169387109167
"Edmonton",1,"Heracleum sphondylium",1,"Leaf thickness",0.193916666666667
"Edmonton",1,"Heracleum sphondylium",1,"Plant biomass and allometry: Seed number per plant",4438.33333333333
"Edmonton",1,"Heracleum sphondylium",1,"Plant height generative",1.06291666666667
"Edmonton",1,"Heracleum sphondylium",1,"Plant height vegetative",0.938847222222222
"Edmonton",1,"Heracleum sphondylium",1,"Seed number per flower",3.75
"Edmonton",1,"Heracleum sphondylium",1,"Seed number per inflorescence (total, fertile, infertile)",2
"Edmonton",1,"Hesperis matronalis",3,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",33.0316343490305
"Edmonton",1,"Hesperis matronalis",3,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",40.92
"Edmonton",1,"Hesperis matronalis",3,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",18.11634349
"Edmonton",1,"Hesperis matronalis",3,"Leaf thickness",0.27
"Edmonton",1,"Hesperis matronalis",3,"Plant height generative",0.7
"Edmonton",1,"Hesperis matronalis",3,"Plant height vegetative",0.542418181818182
"Edmonton",1,"Hibiscus cannabinus",1,"Leaf petiole length",13
"Edmonton",1,"Hibiscus cannabinus",1,"Plant height vegetative",2.5
"Edmonton",1,"Hieracium umbellatum",4,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",19.65
"Edmonton",1,"Hieracium umbellatum",4,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",20.2201886512181
"Edmonton",1,"Hieracium umbellatum",4,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",20.7166302723333
"Edmonton",1,"Hieracium umbellatum",4,"Plant biomass and allometry: Seed number per plant",829.066666666667
"Edmonton",1,"Hieracium umbellatum",4,"Plant height generative",0.591571428571429
"Edmonton",1,"Hieracium umbellatum",4,"Plant height vegetative",0.568038461538462
"Edmonton",1,"Hieracium umbellatum",4,"Seed number per inflorescence (total, fertile, infertile)",50.3636363636364
"Edmonton",1,"Hordeum jubatum",4,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",23.5523257626614
"Edmonton",1,"Hordeum jubatum",4,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",20.3677715662
"Edmonton",1,"Hordeum jubatum",4,"Leaf petiole length",0
"Edmonton",1,"Hordeum jubatum",4,"Leaf thickness",0.129066666666667
"Edmonton",1,"Hordeum jubatum",4,"Plant height generative",0.4
"Edmonton",1,"Hordeum jubatum",4,"Plant height vegetative",0.48
"Edmonton",1,"Hordeum jubatum",4,"Root/shoot ratio",1.42205937638628
"Edmonton",1,"Humulus lupulus",1,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",21.7264291632146
"Edmonton",1,"Humulus lupulus",1,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",41.0740654223022
"Edmonton",1,"Humulus lupulus",1,"Leaf petiole length",7
"Edmonton",1,"Humulus lupulus",1,"Leaf thickness",0.17
"Edmonton",1,"Humulus lupulus",1,"Plant height generative",3
"Edmonton",1,"Humulus lupulus",1,"Plant height vegetative",4.75
"Edmonton",1,"Humulus lupulus",1,"Seed number per inflorescence (total, fertile, infertile)",23.5
"Edmonton",1,"Hylocomium splendens",1,"Plant height vegetative",0.05
"Edmonton",1,"Hyoscyamus niger",4,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",42.2506214685714
"Edmonton",1,"Hyoscyamus niger",4,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",34.55
"Edmonton",1,"Hyoscyamus niger",4,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",56.4971751411619
"Edmonton",1,"Hyoscyamus niger",4,"Plant biomass and allometry: Seed number per plant",15760.5
"Edmonton",1,"Hyoscyamus niger",4,"Plant height generative",0.5375
"Edmonton",1,"Hyoscyamus niger",4,"Plant height vegetative",0.591428571428571
"Edmonton",1,"Hyoscyamus niger",4,"Seed number per flower",531.5
"Edmonton",1,"Hyoscyamus niger",4,"Seed number per inflorescence (total, fertile, infertile)",513
"Edmonton",1,"Hypericum perforatum",1,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",25.847843169092
"Edmonton",1,"Hypericum perforatum",1,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",26.5757614606385
"Edmonton",1,"Hypericum perforatum",1,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",24.2849927700862
"Edmonton",1,"Hypericum perforatum",1,"Leaf thickness",0.118547619047619
"Edmonton",1,"Hypericum perforatum",1,"Plant biomass and allometry: Seed number per plant",26611.3333333333
"Edmonton",1,"Hypericum perforatum",1,"Plant height generative",5.73572841493405
"Edmonton",1,"Hypericum perforatum",1,"Plant height vegetative",0.488729138321995
"Edmonton",1,"Hypericum perforatum",1,"Seed number per flower",244
"Edmonton",1,"Hypericum perforatum",1,"Seed number per inflorescence (total, fertile, infertile)",116.5
"Edmonton",1,"Hypericum perforatum",1,"Stem diameter",0.00271916666666667
"Edmonton",1,"Impatiens balsamina",1,"Plant height generative",0.45
"Edmonton",1,"Impatiens balsamina",1,"Plant height vegetative",0.45
"Edmonton",1,"Impatiens glandulifera",3,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",38.3
"Edmonton",1,"Impatiens glandulifera",3,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",68.9615513823659
"Edmonton",1,"Impatiens glandulifera",3,"Plant biomass and allometry: Seed number per plant",550
"Edmonton",1,"Impatiens glandulifera",3,"Plant height generative",1.5
"Edmonton",1,"Impatiens glandulifera",3,"Plant height vegetative",0.732474060822898
"Edmonton",1,"Impatiens glandulifera",3,"Seed number per flower",10.75
"Edmonton",1,"Impatiens glandulifera",3,"Seed number per inflorescence (total, fertile, infertile)",16
"Edmonton",1,"Juncus effusus",1,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",11.1453846153846
"Edmonton",1,"Juncus effusus",1,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",7.01829250101258
"Edmonton",1,"Juncus effusus",1,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",11.6720798663602
"Edmonton",1,"Juncus effusus",1,"Leaf thickness",0.478666666666667
"Edmonton",1,"Juncus effusus",1,"Plant biomass and allometry: Seed number per plant",133347.25
"Edmonton",1,"Juncus effusus",1,"Plant height generative",0.9
"Edmonton",1,"Juncus effusus",1,"Plant height vegetative",0.534962264150943
"Edmonton",1,"Juncus effusus",1,"Seed number per flower",55
"Edmonton",1,"Juncus inflexus",1,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",4.612
"Edmonton",1,"Juncus inflexus",1,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",3.114
"Edmonton",1,"Juncus inflexus",1,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",10.3254161044
"Edmonton",1,"Juncus inflexus",1,"Plant biomass and allometry: Seed number per plant",55000
"Edmonton",1,"Juncus inflexus",1,"Plant height generative",0.43
"Edmonton",1,"Juncus inflexus",1,"Plant height vegetative",0.57
"Edmonton",1,"Juncus inflexus",1,"Root/shoot ratio",4.77777777777778
"Edmonton",1,"Juncus inflexus",1,"Seed number per flower",76.5
"Edmonton",1,"Juncus inflexus",1,"Seed number per inflorescence (total, fertile, infertile)",98
"Edmonton",1,"Juncus longistylis",1,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",4.72663856674992
"Edmonton",1,"Juncus longistylis",1,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",4.72663856674444
"Edmonton",1,"Juncus nodosus",4,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",9.49352579007
"Edmonton",1,"Juncus nodosus",4,"Plant height vegetative",0.6
"Edmonton",1,"Juncus tenuis",3,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",14.4385169951667
"Edmonton",1,"Juncus tenuis",3,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",18.45
"Edmonton",1,"Juncus tenuis",3,"Plant biomass and allometry: Seed number per plant",55000
"Edmonton",1,"Juncus tenuis",3,"Plant height generative",0.383125
"Edmonton",1,"Juncus tenuis",3,"Plant height vegetative",0.367142857142857
"Edmonton",1,"Juncus tenuis",3,"Seed number per flower",475
"Edmonton",1,"Juniperus communis",2,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",11.7966899508663
"Edmonton",1,"Juniperus communis",2,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",6.89097506202376
"Edmonton",1,"Juniperus communis",2,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",6.80397719277391
"Edmonton",1,"Juniperus communis",2,"Plant biomass and allometry: Seed number per plant",14516.6666666667
"Edmonton",1,"Juniperus communis",2,"Plant height generative",6.5
"Edmonton",1,"Juniperus communis",2,"Plant height vegetative",6.13560606060606
"Edmonton",1,"Juniperus communis",2,"Seed number per flower",7.16666666666667
"Edmonton",1,"Juniperus communis",2,"Seed number per inflorescence (total, fertile, infertile)",2
"Edmonton",1,"Juniperus communis",2,"Stem diameter",0.5
"Edmonton",1,"Knautia arvensis",2,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",19.7681839815385
"Edmonton",1,"Knautia arvensis",2,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",20.6187664048812
"Edmonton",1,"Knautia arvensis",2,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",20.2884098831753
"Edmonton",1,"Knautia arvensis",2,"Leaf thickness",0.22
"Edmonton",1,"Knautia arvensis",2,"Plant biomass and allometry: Seed number per plant",801.672727272727
"Edmonton",1,"Knautia arvensis",2,"Plant height generative",0.741227272727273
"Edmonton",1,"Knautia arvensis",2,"Plant height vegetative",0.426621212121212
"Edmonton",1,"Knautia arvensis",2,"Seed number per flower",55
"Edmonton",1,"Knautia arvensis",2,"Seed number per inflorescence (total, fertile, infertile)",58.7
"Edmonton",1,"Knautia arvensis",2,"Stem diameter",0.006306
"Edmonton",1,"Lactuca muralis",1,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",60.23291118
"Edmonton",1,"Lactuca sativa",1,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",20.52
"Edmonton",1,"Lactuca sativa",1,"Plant height generative",0.8
"Edmonton",1,"Lactuca sativa",1,"Plant height vegetative",0.6
"Edmonton",1,"Lamium amplexicaule",2,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",21.6773333333333
