"","AccSpeciesID","Genus","Species","ObsNum","ObsGRNum","MeasNum","MeasGRNum","TraitNum","X","X.1","X.2","X.3","X.4","X.5","X.6","X.7","X.8","X.9"
"250309",373151,"Pulicaria","petiolaris","1","1","1","","","","","","","","","",NA,NA,NA
"250310",373152,"Pulicaria","salviifolia","2","2","2","","","","","","","","","",NA,NA,NA
"250311",373153,"Pulicaria","scabra","2","2","2","","","","","","","","","",NA,NA,NA
"250312",373154,"Pulicaria","schimperi","1","1","1","","","","","","","","","",NA,NA,NA
"250313",373155,"Pulicaria","volkonskyana","2","2","2","","","","","","","","","",NA,NA,NA
"250314",373156,"Pullea","mollis","1","1","1","","","","","","","","","",NA,NA,NA
"250315",373157,"Pulmonaria","1","1","1","","","","","","","","","","",NA,NA,NA
"250316",373158,"Pulmonaria","cesatiana","2","2","2","","","","","","","","","",NA,NA,NA
"250317",373159,"Pulmonaria","hirta","2","2","2","","","","","","","","","",NA,NA,NA
"250318",373160,"Pulsatilla","1","1","1","","","","","","","","","","",NA,NA,NA
"250319",373161,"Pulsatilla","grandis","2","2","2","","","","","","","","","",NA,NA,NA
"250320",373162,"Pulsatilla","oenipontana","2","2","2","","","","","","","","","",NA,NA,NA
"250321",373163,"Pulsatilla","schneebergensis","2","2","2","","","","","","","","","",NA,NA,NA
"250322",373164,"Pultenaea","acerosa","2","4","2","","","","","","","","","",NA,NA,NA
"250323",373165,"Pultenaea","adunca","1","1","1","","","","","","","","","",NA,NA,NA
"250324",373166,"Pultenaea","alea","2","1","20","19","19","","","","","","","",NA,NA,NA
"250325",373167,"Pultenaea","arida","1","1","1","","","","","","","","","",NA,NA,NA
"250326",373168,"Pultenaea","aspalathoides","1","1","1","","","","","","","","","",NA,NA,NA
"250327",373169,"Pultenaea","baeuerlenii","1","1","1","","","","","","","","","",NA,NA,NA
"250328",373170,"Pultenaea","barbata","1","1","1","","","","","","","","","",NA,NA,NA
"250329",373171,"Pultenaea","brachyphylla","1","1","1","","","","","","","","","",NA,NA,NA
"250330",373172,"Pultenaea","brachytropis","1","1","1","","","","","","","","","",NA,NA,NA
"250331",373173,"Pultenaea","calycina","1","1","1","","","","","","","","","",NA,NA,NA
"250332",373174,"Pultenaea","canaliculata","1","1","1","","","","","","","","","",NA,NA,NA
"250333",373175,"Pultenaea","canescens","1","1","1","","","","","","","","","",NA,NA,NA
"250334",373176,"Pultenaea","capitellata","2","4","2","","","","","","","","","",NA,NA,NA
"250335",373177,"Pultenaea","caralinculata","1","3","1","","","","","","","","","",NA,NA,NA
"250336",373178,"Pultenaea","cuneata","1","1","1","","","","","","","","","",NA,NA,NA
"250337",373179,"Pultenaea","daena","1","1","1","","","","","","","","","",NA,NA,NA
"250338",373180,"Pultenaea","daltonii","1","1","1","","","","","","","","","",NA,NA,NA
"250339",373181,"Pultenaea","dargilensis","1","1","1","","","","","","","","","",NA,NA,NA
"250340",373182,"Pultenaea","echinula","1","1","1","","","","","","","","","",NA,NA,NA
"250341",373183,"Pultenaea","elachista","1","1","1","","","","","","","","","",NA,NA,NA
"250342",373184,"Pultenaea","elusa","1","1","1","","","","","","","","","",NA,NA,NA
"250343",373185,"Pultenaea","empetrifolia","1","1","1","","","","","","","","","",NA,NA,NA
"250344",373186,"Pultenaea","ericaefolia","1","3","1","","","","","","","","","",NA,NA,NA
"250345",373187,"Pultenaea","ericifolia","1","1","1","","","","","","","","","",NA,NA,NA
"250346",373188,"Pultenaea","fasciculata","1","1","1","","","","","","","","","",NA,NA,NA
"250347",373189,"Pultenaea","forsythiana","1","1","1","","","","","","","","","",NA,NA,NA
"250348",373190,"Pultenaea","gunnii","1","1","1","","","","","","","","","",NA,NA,NA
"250349",373191,"Pultenaea","heterochila","1","1","1","","","","","","","","","",NA,NA,NA
"250350",373192,"Pultenaea","humilis","1","1","1","","","","","","","","","",NA,NA,NA
"250351",373193,"Pultenaea","indira","1","1","1","","","","","","","","","",NA,NA,NA
"250352",373194,"Pultenaea","lapidosa","1","1","1","","","","","","","","","",NA,NA,NA
"250353",373195,"Pultenaea","laxiflora","2","4","2","","","","","","","","","",NA,NA,NA
"250354",373196,"Pultenaea","luehmannii","1","1","1","","","","","","","","","",NA,NA,NA
"250355",373197,"Pultenaea","maidenii","1","1","1","","","","","","","","","",NA,NA,NA
"250356",373198,"Pultenaea","mollis","1","1","1","","","","","","","","","",NA,NA,NA
"250357",373199,"Pultenaea","obvata","1","3","1","","","","","","","","","",NA,NA,NA
"250358",373200,"Pultenaea","ochreata","2","4","2","","","","","","","","","",NA,NA,NA
"250359",373201,"Pultenaea","patellifolia","1","1","1","","","","","","","","","",NA,NA,NA
"250360",373202,"Pultenaea","pauciflora","1","1","1","","","","","","","","","",NA,NA,NA
"250361",373203,"Pultenaea","penna","1","1","1","","","","","","","","","",NA,NA,NA
"250362",373204,"Pultenaea","platyphylla","1","1","1","","","","","","","","","",NA,NA,NA
"250363",373205,"Pultenaea","prolifera","1","1","1","","","","","","","","","",NA,NA,NA
"250364",373206,"Pultenaea","prostrata","2","4","2","","","","","","","","","",NA,NA,NA
"250365",373207,"Pultenaea","purpurea","1","1","1","","","","","","","","","",NA,NA,NA
"250366",373208,"Pultenaea","reflexifolia","1","1","1","","","","","","","","","",NA,NA,NA
"250367",373209,"Pultenaea","reticulata","2","4","2","","","","","","","","","",NA,NA,NA
"250368",373210,"Pultenaea","retorta","1","3","1","","","","","","","","","",NA,NA,NA
"250369",373211,"Pultenaea","rodwayi","1","1","1","","","","","","","","","",NA,NA,NA
"250370",373212,"Pultenaea","rotundifolia","1","1","1","","","","","","","","","",NA,NA,NA
"250371",373213,"Pultenaea","sericea","1","1","1","","","","","","","","","",NA,NA,NA
"250372",373214,"Pultenaea","setulosa","2","3","3","","","","","","","","","",NA,NA,NA
"250373",373215,"Pultenaea","spinosa","2","1","21","20","20","","","","","","","",NA,NA,NA
"250374",373216,"Pultenaea","spinulosa","1","1","1","","","","","","","","","",NA,NA,NA
"250375",373217,"Pultenaea","stricta","1","1","1","","","","","","","","","",NA,NA,NA
"250376",373218,"Pultenaea","strobilifera","1","1","1","","","","","","","","","",NA,NA,NA
"250377",373219,"Pultenaea","strobolifera","1","3","1","","","","","","","","","",NA,NA,NA
"250378",373220,"Pultenaea","subalpina","1","1","1","","","","","","","","","",NA,NA,NA
"250379",373221,"Pultenaea","tenella","1","1","1","","","","","","","","","",NA,NA,NA
"250380",373222,"Pultenaea","teretifolia","1","3","1","","","","","","","","","",NA,NA,NA
"250381",373223,"Pultenaea","verruculosa","2","4","2","","","","","","","","","",NA,NA,NA
"250382",373224,"Pultenaea","vestita","1","1","1","","","","","","","","","",NA,NA,NA
"250383",373225,"Pultenaea","victoriensis","1","1","1","","","","","","","","","",NA,NA,NA
"250384",373226,"Pultenaea","villifera","3","5","5","","","","","","","","","",NA,NA,NA
"250385",373227,"Pultenaea","williamsoni","1","1","1","","","","","","","","","",NA,NA,NA
"250386",373228,"Pultenaea","wudjariensis","1","1","1","","","","","","","","","",NA,NA,NA
"250387",373229,"Puna","clavarioides","2","2","2","","","","","","","","","",NA,NA,NA
"250388",373230,"Puna","subterranea","2","2","2","","","","","","","","","",NA,NA,NA
"250389",373231,"Punctelia","appalachensis","1","1","1","","","","","","","","","",NA,NA,NA
"250390",373232,"Punctelia","bolliana","1","1","1","","","","","","","","","",NA,NA,NA
"250391",373233,"Punctelia","borreri","1","1","1","","","","","","","","","",NA,NA,NA
"250392",373234,"Punctelia","hypoleucites","1","1","1","","","","","","","","","",NA,NA,NA
"250393",373235,"Punctelia","perreticulata","1","1","1","","","","","","","","","",NA,NA,NA
"250394",373236,"Punctelia","punctilla","1","1","1","","","","","","","","","",NA,NA,NA
"250395",373237,"Punctelia","reddenda","1","1","1","","","","","","","","","",NA,NA,NA
"250396",373238,"Punctelia","rudecta","1","1","1","","","","","","","","","",NA,NA,NA
"250397",373239,"Punctelia","semansiana","1","1","1","","","","","","","","","",NA,NA,NA
"250398",373240,"Punctelia","stictica","1","1","1","","","","","","","","","",NA,NA,NA
"250399",373241,"Punctelia","subpraesignis","1","1","1","","","","","","","","","",NA,NA,NA
"250400",373242,"Punctelia","subrudecta","1","1","1","","","","","","","","","",NA,NA,NA
"250401",373243,"Punjuba","1","6","1","","","","","","","","","","",NA,NA,NA
"250402",373245,"Purshia","2","11","2","","","","","","","","","","",NA,NA,NA
"250403",373246,"Purshia","subintegra","3","3","2","","","","","","","","","",NA,NA,NA
"250404",373247,"Puschkinia","peshmenii","2","2","2","","","","","","","","","",NA,NA,NA
"250405",373248,"Pusillanthus","pubescens","2","2","2","","","","","","","","","",NA,NA,NA
"250406",373249,"Putterlickia","saxatilis","2","2","2","","","","","","","","","",NA,NA,NA
"250407",373250,"Puya","adscendens","2","2","2","","","","","","","","","",NA,NA,NA
"250408",373251,"Puya","aequatorialis","11","11","3","","","","","","","","","",NA,NA,NA
"250409",373252,"Puya","alata","2","2","2","","","","","","","","","",NA,NA,NA
"250410",373253,"Puya","alba","2","2","2","","","","","","","","","",NA,NA,NA
"250411",373254,"Puya","alpicola","2","2","2","","","","","","","","","",NA,NA,NA
"250412",373255,"Puya","angulonis","5","5","3","","","","","","","","","",NA,NA,NA
"250413",373256,"Puya","angusta","8","8","3","","","","","","","","","",NA,NA,NA
"250414",373257,"Puya","antioquensis","2","2","2","","","","","","","","","",NA,NA,NA
"250415",373258,"Puya","araneosa","2","2","2","","","","","","","","","",NA,NA,NA
"250416",373259,"Puya","argentea","2","2","2","","","","","","","","","",NA,NA,NA
"250417",373260,"Puya","aristeguietae","2","2","2","","","","","","","","","",NA,NA,NA
"250418",373261,"Puya","assurgens","3","3","3","","","","","","","","","",NA,NA,NA
"250419",373262,"Puya","barkleyana","2","2","2","","","","","","","","","",NA,NA,NA
"250420",373263,"Puya","bermejana","2","2","2","","","","","","","","","",NA,NA,NA
"250421",373264,"Puya","bicolor","2","2","2","","","","","","","","","",NA,NA,NA
"250422",373265,"Puya","boopiensis","2","2","2","","","","","","","","","",NA,NA,NA
"250423",373266,"Puya","boyacana","2","2","2","","","","","","","","","",NA,NA,NA
"250424",373267,"Puya","brachystachya","2","2","2","","","","","","","","","",NA,NA,NA
"250425",373268,"Puya","bravoi","2","2","2","","","","","","","","","",NA,NA,NA
"250426",373269,"Puya","brittoniana","2","2","2","","","","","","","","","",NA,NA,NA
"250427",373270,"Puya","cajasensis","2","2","2","","","","","","","","","",NA,NA,NA
"250428",373271,"Puya","cardonae","2","2","2","","","","","","","","","",NA,NA,NA
"250429",373272,"Puya","casmichensis","2","2","2","","","","","","","","","",NA,NA,NA
"250430",373273,"Puya","cerrateana","2","2","2","","","","","","","","","",NA,NA,NA
"250431",373274,"Puya","claudiae","2","2","2","","","","","","","","","",NA,NA,NA
"250432",373275,"Puya","clava-herculis","16","16","3","","","","","","","","","",NA,NA,NA
"250433",373276,"Puya","cleefii","2","2","2","","","","","","","","","",NA,NA,NA
"250434",373277,"Puya","cochabambensis","2","2","2","","","","","","","","","",NA,NA,NA
"250435",373278,"Puya","commixta","2","2","2","","","","","","","","","",NA,NA,NA
"250436",373279,"Puya","compacta","2","2","2","","","","","","","","","",NA,NA,NA
"250437",373280,"Puya","cryptantha","2","2","2","","","","","","","","","",NA,NA,NA
"250438",373281,"Puya","cuatrecasasii","2","2","2","","","","","","","","","",NA,NA,NA
"250439",373282,"Puya","cylindrica","2","2","2","","","","","","","","","",NA,NA,NA
"250440",373283,"Puya","dichroa","2","2","2","","","","","","","","","",NA,NA,NA
"250441",373284,"Puya","dolichostrobila","2","2","2","","","","","","","","","",NA,NA,NA
"250442",373285,"Puya","donneriana","2","2","2","","","","","","","","","",NA,NA,NA
"250443",373286,"Puya","elviragrossiae","2","2","2","","","","","","","","","",NA,NA,NA
"250444",373287,"Puya","entre-riosensis","2","2","2","","","","","","","","","",NA,NA,NA
"250445",373288,"Puya","erlenbachiana","2","2","2","","","","","","","","","",NA,NA,NA
"250446",373289,"Puya","eryngioides","14","14","3","","","","","","","","","",NA,NA,NA
"250447",373290,"Puya","exigua","6","6","3","","","","","","","","","",NA,NA,NA
"250448",373291,"Puya","exuta","2","2","2","","","","","","","","","",NA,NA,NA
"250449",373292,"Puya","fastuosa","2","2","2","","","","","","","","","",NA,NA,NA
"250450",373293,"Puya","ferox","2","2","2","","","","","","","","","",NA,NA,NA
"250451",373294,"Puya","ferreyrae","2","2","2","","","","","","","","","",NA,NA,NA
"250452",373295,"Puya","ferruginea","20","20","3","","","","","","","","","",NA,NA,NA
"250453",373296,"Puya","fulgens","2","2","2","","","","","","","","","",NA,NA,NA
"250454",373297,"Puya","furfuracea","3","3","3","","","","","","","","","",NA,NA,NA
"250455",373298,"Puya","gargantae","2","2","2","","","","","","","","","",NA,NA,NA
"250456",373299,"Puya","gerdae","2","2","2","","","","","","","","","",NA,NA,NA
"250457",373300,"Puya","gerd-muelleri","2","2","2","","","","","","","","","",NA,NA,NA
"250458",373301,"Puya","gigas","2","2","2","","","","","","","","","",NA,NA,NA
"250459",373302,"Puya","glabrescens","3","3","3","","","","","","","","","",NA,NA,NA
"250460",373303,"Puya","glandulosa","3","3","3","","","","","","","","","",NA,NA,NA
"250461",373304,"Puya","glareosa","2","2","2","","","","","","","","","",NA,NA,NA
"250462",373305,"Puya","glaucovirens","3","3","3","","","","","","","","","",NA,NA,NA
"250463",373306,"Puya","goudotiana","2","2","2","","","","","","","","","",NA,NA,NA
"250464",373307,"Puya","gracilis","2","2","2","","","","","","","","","",NA,NA,NA
"250465",373308,"Puya","grafii","1","1","1","","","","","","","","","",NA,NA,NA
"250466",373309,"Puya","grandidens","2","2","2","","","","","","","","","",NA,NA,NA
"250467",373310,"Puya","grantii","2","2","2","","","","","","","","","",NA,NA,NA
"250468",373311,"Puya","grubbii","2","2","2","","","","","","","","","",NA,NA,NA
"250469",373312,"Puya","gutteana","2","2","2","","","","","","","","","",NA,NA,NA
"250470",373313,"Puya","harmsii","2","2","2","","","","","","","","","",NA,NA,NA
"250471",373314,"Puya","herzogii","2","2","2","","","","","","","","","",NA,NA,NA
"250472",373315,"Puya","hirtzii","5","5","3","","","","","","","","","",NA,NA,NA
"250473",373316,"Puya","hofstenii","2","2","2","","","","","","","","","",NA,NA,NA
"250474",373317,"Puya","horrida","2","2","2","","","","","","","","","",NA,NA,NA
"250475",373318,"Puya","hortensis","2","2","2","","","","","","","","","",NA,NA,NA
"250476",373319,"Puya","hromadnikii","2","2","2","","","","","","","","","",NA,NA,NA
"250477",373320,"Puya","huancavelicae","2","2","2","","","","","","","","","",NA,NA,NA
"250478",373321,"Puya","humilis","2","2","2","","","","","","","","","",NA,NA,NA
"250479",373322,"Puya","hutchisonii","2","2","2","","","","","","","","","",NA,NA,NA
"250480",373323,"Puya","ibischii","2","2","2","","","","","","","","","",NA,NA,NA
"250481",373324,"Puya","iltisiana","2","2","2","","","","","","","","","",NA,NA,NA
"250482",373325,"Puya","joergensenii","4","4","3","","","","","","","","","",NA,NA,NA
"250483",373326,"Puya","killipii","2","2","2","","","","","","","","","",NA,NA,NA
"250484",373327,"Puya","kuntzeana","2","2","2","","","","","","","","","",NA,NA,NA
"250485",373328,"Puya","laccata","2","2","2","","","","","","","","","",NA,NA,NA
"250486",373329,"Puya","lanuginosa","2","2","2","","","","","","","","","",NA,NA,NA
"250487",373330,"Puya","larae","2","2","2","","","","","","","","","",NA,NA,NA
"250488",373331,"Puya","lehmanniana","2","2","2","","","","","","","","","",NA,NA,NA
"250489",373332,"Puya","leptostachya","2","2","2","","","","","","","","","",NA,NA,NA
"250490",373333,"Puya","lilloi","2","2","2","","","","","","","","","",NA,NA,NA
"250491",373334,"Puya","lineata","3","3","3","","","","","","","","","",NA,NA,NA
"250492",373335,"Puya","llatensis","2","2","2","","","","","","","","","",NA,NA,NA
"250493",373336,"Puya","lokischmidtiae","2","2","2","","","","","","","","","",NA,NA,NA
"250494",373337,"Puya","longisepala","2","2","2","","","","","","","","","",NA,NA,NA
"250495",373338,"Puya","lopezii","2","2","2","","","","","","","","","",NA,NA,NA
"250496",373339,"Puya","lutheri","2","2","2","","","","","","","","","",NA,NA,NA
"250497",373340,"Puya","macbridei","2","2","2","","","","","","","","","",NA,NA,NA
"250498",373341,"Puya","macrura","2","2","2","","","","","","","","","",NA,NA,NA
"250499",373342,"Puya","maculata","8","8","3","","","","","","","","","",NA,NA,NA
"250500",373343,"Puya","mariae","2","2","2","","","","","","","","","",NA,NA,NA
"250501",373344,"Puya","micrantha","2","2","2","","","","","","","","","",NA,NA,NA
"250502",373345,"Puya","mima","2","2","2","","","","","","","","","",NA,NA,NA
"250503",373346,"Puya","minima","2","2","2","","","","","","","","","",NA,NA,NA
